name,website,actual-website,company-overview
This is Cumbria (sponsored by Enterprise Answers),https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/this-is-cumbria-sponsored-by-enterprise-answers,https://www.thisiscumbria.co.uk/,Coming soon
TLV Euro Engineering UK Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tlv-euro-engineering-uk-ltd,https://www.tlv.com/,"“Trouble Less Valve” – This is what the name TLV stands for.
TLV was founded in 1950 with the goal of creating the world’s No. 1 steam trap.
Witnessing the problems and challenges faced by plants, our pursuit evolved into a determination
to bring plants peace of mind.
This inspired a change – what customers need are solutions, not just products.
Drawing on our experience, TLV will continue to provide solutions and value to plants, striving to become the world’s No. 1 steam specialist."
Tom Chandley Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tom-chandley-ltd,http://www.chandleyovens.co.uk/,"We will have a selection of our products on display from 13amp PICO Artisan Ovens, to large commercial Deck Ovens. Also Convection Ovens and Rack Ovens. We have ovens for all industries. We can also supply everything you need to set up a full bakery."
Tomahawk Manufacturing B.V.,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tomahawk-manufacturing-bv,https://www.tomahawkmfg.com/,"Tomahawk Manufacturing is a USA based company that has been formed to better meet the demands and the growing needs of the food forming industry.
Our equipment is used worldwide in most of the QSR producing factories but also in the small production facilities of beef, chicken, cheese, fish and veggy. We produce, develop & deliver forming equipment from 1 on (150 mm wide, 400 kg) to 1000 mm wide. We also have our own factory producing tooling (moldplates, fill & breathers) and spare parts for several brands of forming equipment. Tomahawk Manufacturing is also producing the Cuber Perforators, Paperfeed Systems combined with smasher etc. Our office and team in the Netherlands coveres the whole EMEA region. Providing the industry with the fastest, safest, cleanest, most productive and most dependable food formers in the world will ultimately secure a major market share and the recognition as the leader in food forming machines."
TOMRA FOOD,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tomra-food,https://www.tomra.com/en/sorting/food,Coming Soon
Tony's Chocolonely,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tonys-chocolonely,https://tonyschocolonely.com/uk/en,"At Tony’s Chocolonely we are the chocolate makers on a serious mission to end slavery in the chocolate industry. With incredibly tasty chocolate, we lead by example to show the world that chocolate can be made differently: in taste, packaging and the way you do business with cocoa farmers. Our vision is 100% slave free chocolate. Not just our chocolate, but all chocolate world-wide."
Total Produce,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/total-produce,https://www.totalproducelocal.co.uk/,"Total Produce UK delivers the best in fruit, vegetables and salads; the finest local British produce and the cream of the global crop. Specialising in working with farm shops, green grocers & independent retailers, championing UK farming wherever possible, cutting down on food miles and giving smaller growers a route to market & a platform for their incredible produce.
With a network of depot operations throughout the UK, from Cornwall to Glasgow, Total Produce continually strive to offer the highest quality fresh produce along with the best possible service. Our people ‘really know their onions’ and are keen to go the extra mile to get the job done, which we believe makes our service that little bit different."
Totally Wicked,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/totally-wicked,https://www.totallywicked-eliquid.co.uk/,"Since 2008, we’ve been transforming the lives of thousands of smokers and vapers with our amazing combination of Totally Wicked e-liquids, devices, and of course, our industry-leading POS solutions. Come and see the Totally Wicked team on stand J30 to find out how we can transform your vaping category!"
Toucan Mobile Sales & Analytics,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/caliq-software-toucan-app,http://www.toucan-sales.co.uk/,"Toucan Mobile Sales & Analytics provide you and your team with the insights needed to understand your Company’s sales performance, your team’s performance and your customers buying trends."
Toyota Material Handling UK Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/toyota-material-handling-uk-ltd,http://www.toyota-forklifts.co.uk/,"We offer a complete range of trucks and warehouse equipment: hand pallet trucks, powered pallet trucks, powered stackers, order pickers, reach trucks, very narrow aisle trucks, towing tractors, electric counterbalanced trucks, and engine-powered counterbalanced trucks."
Tracklements,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tracklements,http://www.tracklements.co.uk/,The Life & Soul of the Pantry
Tropicana Wholesale,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/tropicana-wholesale,http://www.tropicanawholesale.com/,"Established in 1980, Tropicana Wholesale has become the distributor of choice to the largest Gyms, Sports Nutrition Stores, Websites and Distributors around the globe."
Twelve Below,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/twelvebelow,https://www.twelvebelow.co.uk/,"TwelveBelow is the UK’s first all natural genuinely low sugar tonic, sweetened with a dash of organic agave, 12 calories per 100ml serving and 100% natural. Our range of great tasting flavours complement and enhance your spirit to deliver an elevated drinking experience. We are aiming to shake up the tonic and soft drinks industry and will always create naturally low sugar drinks."
Two Days Drinks,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/two-days-drinks,https://twodaysdrinks.com/,"Two Days is a range of light and sessionable Vodka Sodas, made for today and tomorrow."
UCM ULTRASONICS,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/ucm-ultrasonics,https://www.ucmultrasuoni.it/,"UCM designs and manufactures the whole range of components needed for ultrasonic cutting, i.e. GENERATORS, TRANSDUCERS, BOOSTERS and TITANIUM BLADES, with the in-house developed technology operating its machines. This provides the customer with the following benefits:
-A single interlocutor and supplier.
-Full exploitation of ultrasonic technology since directly designed by UCM.
-The most competitive prices of components and machines on the market.
-Quick resolution of the problems.
-A remote assistance system designed by UCM provided on all ultrasonic cutting machines.
Still more benefits are:
-Real-time and anytime assistance in the use of the machines.
-90% real-time resolution of the problems.
-Minimization of production downtime.
The quality of our products enables us to sell WORLDWIDE"
Umami Chef,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/umami-chef,https://umami-chef.co.uk/,"Umami Chef is the first company in the UK approved to make koji; the fungi responsible for a range of Japanese fermented foods - including soy sauce, miso and amazake."
Urschel International Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/urschel-international-ltd,http://www.urschel.com/,"As the Global Leader in Food Cutting Technology, Urschel remains the market leader in industrial food processing plants throughout the U.S, Europe, and all countries where food is commercially processed.
Urschel crafts sanitary slicers, dicers, shredders, and millinng equipment suited for every facet of size reduction. from slices to dices, granulations to shreds, slurries to smooth purees, leading processors around the world in food and allied industries depend on Urschel to deliver targeted, capable cutting solutions.
Free of charge test cutting services are available to assist with R&D, learn more about an existing Urschel machine, or to help evaluate a capital equipment purchase. Customers may witness test cutting of their product in person, via video, or live remotely. Contact Urschel for more information."
Vapouriz,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/vapouriz,http://www.vapouriz.co.uk/,"For ten years, Vapouriz have been at the forefront of the UK vaping industry, helping countless smokers swap the harms of traditional tobacco for the safer, more enjoyable pastime of vaping."
